date,region,product_category,channel,media_spend,promotion_depth,weather_index,seasonality,competitor_pressure,store_execution_score,inventory_availability,pricing_change,unit_sales,revenue,margin
2023-04-09,Southwest,Energy,Convenience,27100.14,26.15,99.54,1.1787,57.91,85.31,94.09,-0.93,68703,142926.72,40248.66
2023-04-09,Midwest,Still,Convenience,10209.78,8.16,82.51,1.1787,44.42,73.45,83.44,7.21,50311,113267.74,41359.1
2023-04-09,Southeast,Tea,Convenience,28784.82,20.43,113.66,1.1787,56.34,89.68,100.0,-1.89,46590,95989.72,30159.16
2023-04-09,West,Sparkling,Grocery,22871.4,13.78,71.05,1.1787,77.66,96.92,92.61,-5.16,55863,111256.73,36579.86
2023-04-09,Southwest,Juice,Grocery,21839.17,17.4,66.42,1.1787,49.04,80.56,89.25,4.66,30266,66523.81,21681.85
2023-04-09,Northeast,Energy,Dollar,41580.63,13.43,72.2,1.1787,52.5,93.25,92.48,8.34,72367,164642.96,58325.07
2023-04-09,Southwest,Sparkling,Grocery,28562.33,21.53,57.34,1.1787,66.18,71.23,90.93,5.89,64384,143167.93,39766.36
2023-04-09,West,Still,Grocery,35869.7,22.42,73.01,1.1787,79.52,74.14,79.16,9.41,52879,121497.54,31844.53
2023-04-09,Northeast,Still,Convenience,35572.26,28.87,73.98,1.1787,82.82,94.56,96.62,-5.88,48212,95296.66,23998.72
2023-04-09,Midwest,Sparkling,Club,34686.58,12.9,74.79,1.1787,46.94,72.43,100.0,3.16,69787,151190.29,51358.89
2023-04-09,Northeast,Juice,Foodservice,27981.34,14.49,55.19,1.1787,52.16,66.87,91.96,3.83,47793,104208.74,33396.11
2023-04-09,Midwest,Still,Foodservice,31040.21,25.86,87.37,1.1787,38.9,93.52,93.25,3.04,38870,84106.09,26335.09
2023-04-09,Midwest,Energy,Convenience,17237.68,20.71,62.98,1.1787,12.49,90.73,89.44,5.33,68751,152068.67,55171.94
2023-04-09,Midwest,Still,Convenience,18504.92,28.67,55.19,1.1787,27.85,86.61,97.79,3.54,53471,116261.7,35457.53
2023-04-09,Northeast,Tea,Dollar,23572.29,27.45,54.23,1.1787,57.08,78.95,89.89,-1.95,44875,92396.55,24902.26
2023-04-09,Northeast,Tea,Foodservice,30388.34,1.84,64.65,1.1787,45.92,82.21,95.5,8.59,52101,118812.86,47758.0
2023-04-09,Midwest,Juice,Foodservice,47000.25,21.78,62.48,1.1787,59.34,72.75,94.09,1.17,33942,72115.34,20617.18
2023-04-09,West,Sparkling,Convenience,35964.41,25.6,38.61,1.1787,45.76,80.4,93.48,4.64,62941,138316.31,40404.46
2023-04-09,West,Tea,Club,32659.54,27.6,85.39,1.1787,57.14,86.23,92.41,7.42,47111,106276.09,29425.55
2023-04-09,Southwest,Tea,Grocery,47875.92,34.81,99.64,1.1787,42.78,80.69,92.47,0.28,39298,82752.93,21011.32
2023-04-09,Northeast,Tea,Dollar,28459.43,8.8,51.84,1.1787,71.99,85.63,88.96,-1.34,56293,116626.4,40255.43
2023-04-09,West,Still,Club,35999.49,3.3,80.14,1.1787,74.72,77.24,96.18,-1.01,61617,128091.44,45830.82
2023-04-09,Southeast,Juice,Dollar,22898.23,19.04,55.97,1.1787,26.95,75.19,90.02,-6.04,44028,86870.89,29279.99
2023-04-09,Northeast,Energy,Grocery,26529.99,21.28,73.6,1.1787,28.37,96.21,90.37,3.7,74248,161694.52,56375.07
2023-04-09,Southeast,Tea,Dollar,22371.89,8.75,79.2,1.1787,55.84,85.05,89.19,4.66,43603,95837.22,34756.22
2023-04-09,Midwest,Tea,Grocery,17187.46,14.15,57.23,1.1787,29.5,95.49,88.14,-7.34,45115,87790.02,33273.09
2023-04-09,Northeast,Energy,Convenience,60194.17,30.57,70.03,1.1787,69.93,77.78,84.9,5.03,76008,167652.58,40200.0
2023-04-09,Southwest,Tea,Foodservice,34757.53,28.79,35.29,1.1787,36.43,85.65,100.0,-0.47,38875,81251.56,23872.25
2023-04-16,Southwest,Tea,Convenience,31734.9,28.66,69.69,1.1748,52.58,75.51,90.76,1.89,35990,77008.35,20421.14
2023-04-16,West,Still,Grocery,34325.5,22.26,71.29,1.1748,49.64,67.13,89.19,-3.59,47014,95185.34,27435.38
2023-04-16,West,Tea,Dollar,20854.52,17.79,69.45,1.1748,48.61,84.41,95.52,4.17,54690,119633.17,39347.47
2023-04-16,Southwest,Still,Foodservice,17662.34,15.14,91.68,1.1748,48.68,78.03,100.0,1.67,56515,120661.48,40274.02
2023-04-16,Northeast,Energy,Club,26764.92,11.05,63.2,1.1748,61.92,85.12,79.56,-3.81,59951,121097.0,41842.1
2023-04-16,West,Tea,Club,14001.16,8.56,59.17,1.1748,59.21,87.93,100.0,2.51,40152,86436.63,31376.98
2023-04-16,Southeast,Energy,Convenience,27398.88,24.25,48.56,1.1748,55.42,81.81,92.05,0.43,81376,171630.33,49614.11
2023-04-16,Northeast,Juice,Dollar,43626.4,9.85,66.28,1.1748,70.7,82.4,88.88,0.21,50544,106363.44,35975.55
2023-04-16,Southeast,Energy,Dollar,22490.68,18.07,62.64,1.1748,30.14,84.12,87.29,1.14,78196,166076.61,57768.29
2023-04-16,Southwest,Sparkling,Grocery,28531.53,10.56,53.89,1.1748,70.04,77.79,100.0,-4.05,52935,106658.44,35263.34
2023-04-16,Northeast,Sparkling,Grocery,20101.39,16.76,85.81,1.1748,92.98,80.5,89.03,-0.23,71427,149656.79,41899.27
2023-04-16,Southeast,Still,Club,26980.08,15.47,78.82,1.1748,75.58,74.15,93.98,0.31,50021,105371.5,31410.69
2023-04-16,Northeast,Tea,Club,18960.81,9.67,73.12,1.1748,61.1,91.94,89.53,-4.17,48391,97385.52,35090.32
2023-04-16,Northeast,Energy,Grocery,49497.74,24.39,58.9,1.1748,25.23,94.17,94.38,-9.07,60166,114890.98,38573.4
2023-04-16,Southwest,Energy,Dollar,41276.88,17.89,75.18,1.1748,28.96,65.55,92.66,-5.24,68638,136586.28,44984.75
2023-04-16,West,Still,Convenience,27903.84,0.0,38.67,1.1748,87.72,75.54,86.75,-1.12,46718,97005.32,34579.69
2023-04-16,Southeast,Energy,Club,18882.98,14.94,60.1,1.1748,13.42,86.14,99.76,5.31,73349,162210.69,62109.3
2023-04-16,Northeast,Juice,Grocery,44247.28,18.81,82.39,1.1748,32.09,67.17,100.0,2.74,46082,99425.2,32160.98
2023-04-16,Southwest,Still,Dollar,18256.67,6.64,107.67,1.1748,31.65,81.66,90.68,2.97,44550,96335.57,38089.11
2023-04-16,Midwest,Sparkling,Foodservice,46145.97,37.47,70.15,1.1748,47.89,82.06,92.23,8.35,73966,168304.56,39994.21
2023-04-16,Southeast,Energy,Convenience,47631.02,21.8,46.44,1.1748,56.32,83.77,89.72,0.36,55249,116440.49,35095.6
2023-04-16,West,Tea,Club,18597.95,25.79,80.59,1.1748,65.37,86.26,89.55,4.24,55118,120652.88,33295.97
2023-04-16,Midwest,Juice,Dollar,28094.34,12.84,88.48,1.1748,50.45,78.33,88.15,4.56,34006,74670.65,25582.08
2023-04-16,Southwest,Juice,Foodservice,51490.13,26.66,53.18,1.1748,39.71,76.24,85.41,5.31,43103,95319.06,27584.1
2023-04-16,Midwest,Sparkling,Grocery,27888.26,0.64,61.11,1.1748,28.37,86.51,92.59,3.92,64836,141492.28,61080.58
2023-04-16,West,Tea,Club,16837.86,20.14,103.82,1.1748,33.38,67.26,86.11,5.48,49618,109907.22,34739.86
2023-04-16,Southeast,Energy,Dollar,18700.92,29.48,61.62,1.1748,48.13,86.5,100.0,4.66,62077,136436.66,38017.34
2023-04-16,West,Still,Dollar,25717.09,26.11,62.76,1.1748,66.8,85.12,91.76,1.09,49060,104145.99,28292.82
2023-04-16,Southeast,Tea,Dollar,28648.49,15.82,62.33,1.1748,79.23,88.39,95.67,-4.36,60973,122455.96,37751.21
2023-04-16,Southwest,Juice,Club,20795.1,18.57,61.24,1.1748,68.12,82.77,93.17,-1.42,42756,88512.49,26719.62
2023-04-16,Northeast,Still,Grocery,6203.9,21.15,68.54,1.1748,59.31,59.12,100.0,-5.4,43833,87081.67,23831.65
2023-04-16,Southeast,Juice,Dollar,20477.48,25.6,53.15,1.1748,46.75,70.49,99.56,9.53,34435,79201.53,22176.97
2023-04-16,Southeast,Energy,Dollar,25449.47,5.93,81.55,1.1748,49.76,75.95,94.8,2.92,78076,168747.16,62798.61
2023-04-16,West,Sparkling,Foodservice,14628.57,8.02,80.76,1.1748,45.76,84.3,99.78,-0.26,70609,147888.24,55658.62
2023-04-16,Southwest,Sparkling,Foodservice,17417.74,22.15,65.26,1.1748,39.29,87.36,85.61,-2.21,59674,122546.44,39547.59
2023-04-16,West,Still,Grocery,47678.13,15.56,78.97,1.1748,64.75,83.87,91.36,1.54,47853,102042.08,32705.96
2023-04-16,Southwest,Tea,Grocery,13497.97,24.85,81.29,1.1748,36.38,86.13,91.3,-2.16,42289,86890.64,27137.48
2023-04-16,Southeast,Tea,Foodservice,31094.97,27.08,80.95,1.1748,28.25,88.31,93.96,1.89,46189,98829.38,30997.45
2023-04-16,Midwest,Sparkling,Dollar,24013.36,3.77,63.68,1.1748,52.54,92.31,91.24,0.78,66330,140380.87,55735.53
2023-04-16,Midwest,Tea,Grocery,20563.17,28.24,46.17,1.1748,58.95,78.83,85.26,1.8,34716,74218.68,19574.28
2023-04-16,Midwest,Still,Grocery,17428.53,12.59,80.3,1.1748,39.41,89.41,82.88,2.21,42579,91388.42,33662.18
2023-04-16,Southeast,Sparkling,Club,38645.86,31.86,65.32,1.1748,73.4,92.6,94.63,8.48,68751,156614.52,38608.21
2023-04-16,West,Energy,Club,52982.94,14.28,72.77,1.1748,29.04,85.3,87.54,3.84,74034,161434.5,59341.67
2023-04-16,Northeast,Sparkling,Dollar,118902.56,18.23,92.13,1.1748,42.14,93.19,92.15,2.71,59721,128818.99,44293.19
2023-04-16,Midwest,Energy,Foodservice,43047.2,17.26,57.99,1.1748,49.1,91.7,95.88,-5.12,63616,126759.65,42953.48
2023-04-16,Midwest,Sparkling,Convenience,23950.66,25.08,81.84,1.1748,41.37,71.52,92.13,-0.92,56344,117230.49,33938.03
2023-04-16,Southeast,Tea,Grocery,69931.96,21.58,78.72,1.1748,49.33,79.17,92.83,1.1,40050,85027.57,25939.44
2023-04-16,Southeast,Energy,Foodservice,14991.66,3.11,47.21,1.1748,51.21,76.65,100.0,4.6,80724,177321.9,68114.04
2023-04-16,Midwest,Tea,Grocery,88467.58,27.58,87.18,1.1748,42.98,81.53,92.41,6.98,43848,98510.49,28316.93
2023-04-16,Midwest,Still,Convenience,17066.88,16.57,69.05,1.1748,34.11,80.05,84.99,2.03,33811,72446.45,25045.09
2023-04-16,Midwest,Sparkling,Convenience,56051.51,23.34,89.23,1.1748,59.68,79.81,80.22,4.31,58000,127053.79,36370.22
2023-04-16,Northeast,Sparkling,Club,16703.66,4.04,62.29,1.1748,65.15,87.52,85.56,-1.52,54502,112712.33,42434.81
2023-04-16,Midwest,Sparkling,Dollar,41076.63,16.07,75.13,1.1748,35.88,80.4,92.53,4.82,41661,91709.85,31771.96
2023-04-16,Northeast,Energy,Club,38596.87,19.69,56.34,1.1748,59.57,82.28,92.82,-2.14,59896,123086.14,37629.26
2023-04-16,Northeast,Sparkling,Convenience,34353.03,33.11,97.23,1.1748,50.63,75.72,87.42,-0.38,59045,123524.35,30555.39
2023-04-16,West,Energy,Grocery,29739.0,12.05,67.27,1.1748,52.14,74.53,89.54,-3.05,65745,133848.79,45522.44
2023-04-16,Northeast,Energy,Foodservice,51317.08,12.87,62.97,1.1748,53.56,75.27,99.8,4.27,74502,163128.83,54746.38
2023-04-16,Midwest,Juice,Grocery,28938.63,26.88,35.87,1.1748,44.29,82.44,84.34,5.35,43129,95420.66,27693.1
2023-04-16,Midwest,Juice,Foodservice,52193.71,18.74,59.66,1.1748,54.45,76.98,97.82,2.02,40663,87113.06,26992.91
2023-04-16,Northeast,Still,Club,26468.24,27.76,75.65,1.1748,49.82,86.05,92.74,2.16,55480,119020.17,33808.86
2023-04-16,Midwest,Still,Dollar,39446.26,13.99,65.81,1.1748,65.13,82.95,86.16,8.45,49819,113455.36,37009.77
2023-04-16,Northeast,Energy,Foodservice,34235.06,14.6,68.58,1.1748,0.0,79.96,99.25,-1.5,63570,131494.6,51607.87
2023-04-16,Southeast,Juice,Foodservice,31995.17,17.86,74.75,1.1748,54.82,86.79,96.16,-4.1,45922,92487.12,29998.1
2023-04-16,Southwest,Energy,Grocery,14716.17,19.83,62.15,1.1748,49.6,90.71,93.76,-4.86,62799,125474.5,40846.73
2023-04-16,Southwest,Still,Grocery,19499.95,10.84,75.0,1.1748,39.57,76.07,89.28,-2.89,43309,88318.48,31907.03
2023-04-16,Southeast,Juice,Club,44302.89,11.09,71.12,1.1748,47.79,75.6,83.11,5.59,49344,109416.89,38348.69
2023-04-16,West,Sparkling,Grocery,30918.14,18.8,53.92,1.1748,71.59,75.52,89.74,-7.32,67820,131993.48,38131.89
2023-04-16,Southwest,Juice,Club,43554.7,28.17,83.81,1.1748,43.37,95.45,84.96,1.3,45865,97570.94,29253.86
2023-04-16,West,Still,Club,17676.28,5.23,49.14,1.1748,36.83,84.28,84.91,0.94,46842,99292.99,39611.73
2023-04-16,Midwest,Sparkling,Foodservice,34211.45,20.75,100.05,1.1748,55.56,85.07,96.43,3.8,52562,114571.99,35340.52
2023-04-16,Southeast,Sparkling,Grocery,28488.62,21.14,76.51,1.1748,69.3,77.44,90.83,3.95,66372,144888.83,40997.97
2023-04-16,Southeast,Still,Club,31626.69,7.99,72.97,1.1748,54.53,81.19,93.33,-0.16,54598,114467.89,41586.93
2023-04-16,Southwest,Still,Dollar,19638.23,22.5,45.9,1.1748,87.8,84.64,92.81,-0.26,35937,75272.78,19888.97
2023-04-16,Southeast,Energy,Grocery,22596.71,14.51,54.95,1.1748,53.25,87.62,100.0,3.0,70793,153120.81,52405.35
2023-04-16,Southwest,Juice,Grocery,21500.76,16.47,65.27,1.1748,61.18,60.8,100.0,0.62,43151,91178.07,26871.09
2023-04-16,Midwest,Sparkling,Foodservice,42610.79,21.22,46.66,1.1748,71.17,90.98,87.19,5.06,58804,129740.14,38347.01
2023-04-16,West,Tea,Grocery,22425.11,25.29,66.56,1.1748,63.32,84.73,93.26,-1.38,49309,102119.23,28477.16
2023-04-16,Midwest,Juice,Dollar,11642.91,25.64,43.6,1.1748,55.0,78.57,81.66,0.92,30799,65274.59,18252.28
2023-04-16,Southwest,Tea,Grocery,19096.11,23.37,72.76,1.1748,78.55,89.58,91.02,6.42,48195,107704.21,29728.17
2023-04-16,Southwest,Tea,Club,36565.76,25.91,59.86,1.1748,34.63,82.36,84.28,-3.94,32933,66433.57,20280.03
2023-04-16,Southeast,Tea,Convenience,16432.87,21.35,74.93,1.1748,57.61,84.1,92.57,0.79,47577,100701.6,30449.74
2023-04-16,Northeast,Sparkling,Convenience,55319.3,21.05,70.24,1.1748,48.84,89.16,90.51,3.21,53095,115075.73,36724.63
2023-04-16,Northeast,Tea,Club,19475.01,21.74,51.85,1.1748,44.15,86.07,89.22,9.44,39396,90540.68,28770.28
2023-04-16,Southwest,Energy,Grocery,30727.87,18.33,54.0,1.1748,38.23,69.21,96.57,7.26,72154,162520.51,52184.88
2023-04-16,Southeast,Sparkling,Club,26719.37,18.04,85.57,1.1748,33.39,81.36,99.68,3.64,62789,136658.42,46638.81
2023-04-23,Southeast,Sparkling,Convenience,27223.41,23.15,70.44,1.1683,31.94,80.99,87.18,3.6,58017,126220.55,40297.63
2023-04-23,West,Still,Dollar,22801.48,14.93,95.78,1.1683,40.11,83.97,100.0,5.36,55198,122132.3,42850.51
2023-04-23,Southwest,Tea,Convenience,31560.23,16.4,57.95,1.1683,73.88,97.17,88.92,-0.58,45285,94546.68,30379.41
2023-04-23,Southwest,Sparkling,Club,15069.87,11.52,95.52,1.1683,35.11,92.56,87.45,-4.2,61169,123054.39,46940.51
2023-04-23,Northeast,Energy,Club,39898.63,30.97,74.6,1.1683,83.76,81.25,89.14,6.14,53540,119337.63,27023.69
2023-04-23,West,Tea,Dollar,33672.87,20.43,62.42,1.1683,67.41,80.94,87.27,-2.37,58055,119020.42,34774.11
2023-04-23,West,Sparkling,Dollar,39347.39,16.23,52.73,1.1683,35.88,68.3,94.05,5.91,61903,137678.18,45744.38
2023-04-23,Southwest,Sparkling,Dollar,27583.82,26.92,59.1,1.1683,39.94,73.3,100.0,-2.27,48624,99790.2,28412.24
2023-04-23,Northeast,Still,Foodservice,15867.03,26.56,80.82,1.1683,57.51,74.84,91.49,-1.6,47423,97998.99,26313.48
2023-04-23,Midwest,Energy,Convenience,14083.22,17.77,91.6,1.1683,49.63,63.24,93.49,2.07,57625,123520.44,37595.58
2023-04-23,Northeast,Still,Club,17555.32,2.96,70.45,1.1683,35.27,72.31,85.1,4.64,44217,97165.73,38644.2
2023-04-23,West,Energy,Dollar,21933.08,17.23,63.37,1.1683,62.48,79.99,91.68,-1.56,67315,139159.16,43300.49
2023-04-23,Northeast,Energy,Grocery,23989.72,14.84,82.3,1.1683,52.41,85.42,89.77,-4.57,64832,129928.97,44076.19
2023-04-23,Southwest,Juice,Club,21405.96,20.2,65.02,1.1683,47.12,56.83,88.77,1.77,57273,122406.09,35372.89
2023-04-23,West,Juice,Dollar,24374.43,30.41,57.15,1.1683,49.87,79.08,91.68,11.4,41957,98156.49,25936.76
2023-04-23,Northeast,Juice,Convenience,33597.42,13.68,51.18,1.1683,27.2,72.0,88.86,3.3,42095,91320.12,32654.41
2023-04-23,West,Tea,Foodservice,16125.66,10.47,71.36,1.1683,33.85,82.11,92.2,-1.11,52567,109171.32,41053.79
2023-04-23,Southeast,Still,Club,30788.6,19.21,58.04,1.1683,65.49,91.2,87.24,-0.58,47439,99047.6,30828.44
2023-04-23,Northeast,Tea,Convenience,29871.54,19.2,82.37,1.1683,24.36,88.54,84.36,-7.51,42128,81824.65,28968.89
2023-04-23,Midwest,Sparkling,Grocery,18281.21,10.59,60.72,1.1683,33.27,90.63,98.21,-3.98,62379,125785.75,48499.96
2023-04-23,West,Sparkling,Convenience,33927.89,14.35,58.51,1.1683,44.78,91.06,91.98,1.11,54332,115368.28,41093.19
2023-04-23,West,Energy,Grocery,26239.66,9.06,73.56,1.1683,56.99,67.99,95.57,1.93,71606,153278.25,52274.58
2023-04-23,Midwest,Energy,Grocery,66136.32,17.39,78.63,1.1683,23.05,92.14,87.61,-5.36,65006,129193.85,47504.85
2023-04-23,Southeast,Juice,Convenience,18824.94,32.96,77.59,1.1683,36.36,72.63,88.68,2.99,44290,95790.26,24951.7
2023-04-23,Northeast,Energy,Foodservice,22627.7,37.19,99.38,1.1683,49.02,85.65,84.63,1.02,74682,158438.65,38283.8
2023-04-23,West,Energy,Grocery,28926.36,17.86,69.84,1.1683,50.26,77.66,97.74,-5.55,59324,117662.45,37566.26
2023-04-23,West,Juice,Dollar,23473.13,33.47,76.48,1.1683,28.59,69.25,85.11,5.27,41141,90948.44,23923.04
2023-04-23,Southeast,Still,Grocery,45337.3,15.32,76.6,1.1683,25.96,89.77,87.11,2.21,54975,117995.85,43807.38
2023-04-23,West,Still,Club,13350.15,6.99,65.34,1.1683,57.21,90.07,88.76,-1.7,53275,109976.21,41211.17
2023-04-23,Southeast,Juice,Club,22431.59,3.92,87.55,1.1683,73.5,75.6,86.62,4.83,50950,112158.56,39760.95
2023-04-23,West,Juice,Club,32040.35,14.94,75.28,1.1683,50.13,83.2,85.7,2.0,49697,106448.48,36068.26
2023-04-23,Northeast,Tea,Dollar,35427.91,10.11,55.32,1.1683,32.92,70.5,89.54,8.99,32320,73971.7,27059.06
2023-04-23,Midwest,Juice,Convenience,15369.75,25.89,56.16,1.1683,57.59,70.15,86.69,-2.38,43656,89498.96,23829.89
2023-04-23,Southeast,Tea,Grocery,24448.91,28.89,81.15,1.1683,81.72,77.05,88.4,0.76,48494,102616.9,23961.19
2023-04-23,Southeast,Juice,Grocery,41127.96,6.53,51.93,1.1683,10.78,77.41,90.96,1.17,51222,108823.2,45092.6
2023-04-23,West,Still,Convenience,29910.73,9.13,57.07,1.1683,52.35,63.78,91.61,5.27,56102,124026.88,42319.11
2023-04-23,Southwest,Sparkling,Club,29614.23,26.61,78.45,1.1683,33.23,90.12,87.06,-0.95,47697,99211.64,30978.32
2023-04-23,Northeast,Still,Convenience,16552.31,11.75,70.11,1.1683,22.52,62.75,100.0,2.97,48896,105731.58,38198.56
2023-04-23,Southeast,Juice,Grocery,19563.48,12.11,67.91,1.1683,58.4,83.13,79.65,0.94,41858,88730.21,30384.23
2023-04-23,Southeast,Energy,Convenience,38565.57,20.53,57.25,1.1683,56.09,79.41,83.25,5.97,60770,135239.4,40920.77
2023-04-23,West,Juice,Grocery,44314.71,12.57,59.5,1.1683,82.14,86.61,93.55,-0.57,48735,101764.49,32342.6
2023-04-23,Southeast,Still,Grocery,28169.83,15.8,79.35,1.1683,18.95,95.03,91.06,3.93,40339,88042.47,33693.84
2023-04-23,Northeast,Energy,Dollar,21603.94,14.29,78.91,1.1683,58.38,88.12,100.0,-5.75,79117,156597.51,52947.04
2023-04-23,Midwest,Tea,Club,23803.49,25.59,71.56,1.1683,53.66,78.82,95.56,3.21,41624,90220.17,25407.76
2023-04-23,Midwest,Juice,Dollar,18798.72,8.84,76.85,1.1683,61.68,68.55,87.07,4.02,25980,56752.01,19151.04
2023-04-23,West,Tea,Dollar,14289.88,28.05,67.51,1.1683,79.63,85.63,89.07,3.66,48462,105490.05,26284.19
2023-04-23,Midwest,Energy,Dollar,26434.65,18.15,70.9,1.1683,37.87,81.69,80.69,-0.09,62067,130222.98,43777.97
2023-04-23,Southeast,Juice,Convenience,48974.87,13.43,96.78,1.1683,53.63,68.0,90.15,1.0,63490,134660.73,43753.28
2023-04-23,West,Still,Dollar,29355.73,17.16,75.9,1.1683,83.36,73.19,97.46,7.28,44857,101055.05,28364.32
2023-04-23,Southeast,Tea,Foodservice,34348.55,19.45,86.04,1.1683,49.29,86.48,93.44,1.89,53282,114012.92,36817.97
2023-04-23,Midwest,Energy,Dollar,43757.36,6.43,67.08,1.1683,61.25,84.86,87.12,5.14,73759,162850.47,59764.28
2023-04-23,Midwest,Sparkling,Foodservice,23359.08,19.09,61.63,1.1683,69.12,70.23,87.64,-4.06,53744,108275.62,30800.13
2023-04-23,West,Still,Foodservice,55424.84,16.65,63.4,1.1683,52.29,90.28,81.25,-0.38,50485,105614.27,35539.64
2023-04-23,Northeast,Energy,Grocery,47127.33,3.63,68.6,1.1683,62.78,84.24,90.54,3.23,67678,146712.97,55359.89
2023-04-23,Southwest,Energy,Dollar,51053.89,30.22,58.71,1.1683,40.14,50.31,99.19,-7.8,63007,121995.26,29757.1
2023-04-23,West,Tea,Grocery,38119.42,11.71,90.6,1.1683,71.04,75.46,95.77,2.25,59112,126922.68,40831.23
2023-04-23,West,Juice,Dollar,61236.67,15.11,75.14,1.1683,30.83,91.12,88.74,-4.23,58698,118057.05,43483.24
2023-04-23,West,Energy,Club,22949.61,22.77,69.5,1.1683,46.68,86.82,90.33,10.83,59002,137318.01,42722.37
2023-04-23,Midwest,Sparkling,Grocery,30329.09,17.57,96.47,1.1683,63.37,87.02,91.31,2.26,49387,106054.32,33558.3
2023-04-23,Northeast,Still,Foodservice,35562.03,1.69,69.23,1.1683,58.69,87.96,94.31,-1.63,42078,86926.24,34320.78
2023-04-23,West,Juice,Grocery,48283.64,21.43,93.99,1.1683,51.67,77.06,93.09,3.51,43802,95216.2,28640.66
2023-04-23,Midwest,Tea,Foodservice,18763.44,19.45,87.14,1.1683,61.44,60.64,88.56,5.34,39711,87849.88,24660.57
2023-04-23,West,Sparkling,Grocery,56496.6,19.64,86.17,1.1683,50.39,89.19,96.17,6.03,69613,155004.29,50196.25
2023-04-23,Northeast,Tea,Convenience,16166.6,22.16,72.55,1.1683,30.53,68.19,90.6,0.2,44351,93319.25,29035.08
2023-04-23,Northeast,Still,Dollar,24728.28,18.72,79.51,1.1683,59.88,85.02,92.68,-1.09,60435,125530.71,39273.61
2023-04-23,Midwest,Tea,Convenience,22528.51,17.7,47.78,1.1683,32.32,95.49,100.0,3.07,45415,98297.11,35360.3
2023-04-23,West,Still,Foodservice,74606.02,15.96,69.87,1.1683,29.34,76.7,89.02,0.66,48486,102489.54,35878.02
2023-04-23,Southwest,Tea,Foodservice,31991.93,22.69,46.44,1.1683,43.97,88.4,96.76,0.11,39090,82176.11,25986.57
2023-04-23,West,Still,Foodservice,15899.1,17.1,76.41,1.1683,46.89,78.76,92.09,0.65,59191,125110.92,40997.5
2023-04-23,West,Still,Grocery,51371.43,11.07,66.78,1.1683,8.29,88.97,77.16,-1.28,51799,107391.2,43959.15
2023-04-23,Northeast,Energy,Grocery,51090.47,16.94,86.75,1.1683,83.11,96.57,100.0,1.79,53915,115249.68,35489.79
2023-04-23,West,Tea,Convenience,63273.48,15.62,69.67,1.1683,0.0,74.59,85.26,0.15,42896,90221.25,34453.84
2023-04-30,Midwest,Still,Convenience,40806.41,20.69,79.83,1.1594,55.53,83.39,88.45,3.14,29086,62996.2,19334.9
2023-04-30,Southeast,Juice,Grocery,38270.6,22.61,54.29,1.1594,47.77,84.01,92.24,1.12,47764,101430.98,31189.75
2023-04-30,Northeast,Tea,Club,32157.11,9.67,70.16,1.1594,80.63,83.75,83.19,1.0,36136,76641.57,25252.6
2023-04-30,Midwest,Tea,Club,59491.19,5.69,98.24,1.1594,65.73,69.21,90.07,1.66,39077,83427.72,29034.2
2023-04-30,Midwest,Sparkling,Convenience,15376.3,22.05,76.69,1.1594,41.07,87.22,100.0,2.74,57316,123665.32,39702.34
2023-04-30,Midwest,Juice,Grocery,42864.75,10.32,60.89,1.1594,73.13,77.68,87.45,1.25,42727,90847.86,29812.24
2023-04-30,West,Still,Foodservice,25646.85,16.93,70.92,1.1594,32.04,61.53,91.77,0.85,52976,112193.01,36555.04
2023-04-30,Southeast,Still,Foodservice,13617.99,13.43,72.77,1.1594,50.34,99.01,91.76,-1.05,52930,109983.16,39925.62
2023-04-30,Southwest,Sparkling,Convenience,20941.44,5.79,60.07,1.1594,59.36,72.26,98.33,0.0,58647,123162.75,44093.82
2023-04-30,Southeast,Sparkling,Grocery,29909.67,20.27,55.36,1.1594,36.52,76.37,92.46,3.93,78982,172383.07,55536.96
2023-04-30,Southwest,Juice,Dollar,39102.06,25.48,79.25,1.1594,35.05,78.44,86.22,7.67,45869,103717.7,31363.47
2023-04-30,Northeast,Sparkling,Foodservice,29236.66,19.86,71.05,1.1594,62.64,98.27,90.89,-5.08,68472,136493.23,43584.32
2023-04-30,West,Still,Grocery,43208.22,11.88,85.03,1.1594,54.94,92.36,99.6,3.41,52145,113237.34,40489.31
2023-04-30,Southeast,Juice,Convenience,27498.19,24.07,71.13,1.1594,68.25,95.3,89.05,8.08,54107,122811.13,35696.01
2023-04-30,West,Juice,Foodservice,23487.03,9.52,83.55,1.1594,77.31,86.34,94.15,1.54,38744,82616.48,27822.14
2023-04-30,Northeast,Sparkling,Grocery,19036.76,11.32,63.01,1.1594,60.04,71.65,91.32,1.49,52408,111698.06,37021.36
2023-04-30,Southeast,Tea,Grocery,22814.39,26.54,67.35,1.1594,35.92,69.31,82.01,3.37,42980,93296.97,26727.52
2023-04-30,West,Juice,Club,9169.56,25.44,46.18,1.1594,47.55,68.23,80.29,2.55,50421,108582.43,30115.76
2023-04-30,Southeast,Tea,Grocery,46562.22,18.29,85.7,1.1594,53.75,77.55,89.14,1.81,50737,108478.73,33986.86
2023-04-30,West,Juice,Convenience,46981.96,17.47,49.64,1.1594,55.56,86.04,98.63,6.38,38803,86684.63,28126.41
2023-04-30,Midwest,Still,Foodservice,41036.69,29.0,71.32,1.1594,6.35,74.96,86.8,-2.88,50214,102413.96,32197.84
